"dia","tipo_viatge","adr","is_canceled"
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",75,1
2015-07-21,"Work",99.5,1
2015-07-21,"Work",64.5,1
2015-07-21,"Work",64.5,1
2015-07-21,"Work",0,1
2015-07-21,"Work",0,1
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",62,0
2015-07-08,"Work",84,0
2015-07-08,"Work",84,0
2015-07-08,"Work",60,0
2015-07-08,"Work",0,0
2015-07-08,"Work",0,0
2015-07-11,"Leisure",68,1
2015-07-20,"Leisure",63.75,1
2015-07-20,"Leisure",63.75,1
2015-07-10,"Leisure",80.44,0
2015-07-11,"Leisure",86,0
2015-07-11,"Leisure",86,0
2015-07-11,"Leisure",86,0
2015-07-11,"Leisure",86,0
2015-07-11,"Leisure",86,0
2015-07-16,"Work",0,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",62,0
2015-07-15,"Work",84,0
2015-07-15,"Work",84,0
2015-07-15,"Work",84,0
2015-07-15,"Work",84,0
2015-07-15,"Work",62,0
2015-07-15,"Work",0,0
2015-07-15,"Work",0,0
2015-07-27,"Leisure",76.5,1
2015-07-23,"Leisure",76.5,1
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",109,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-17,"Work",87,0
2015-07-24,"Leisure",76.5,1
2015-07-31,"Work",68,1
2015-10-10,"Leisure",65,1
2015-10-10,"Leisure",65,1
2015-10-10,"Leisure",65,1
2015-10-10,"Leisure",65,1
2015-10-10,"Leisure",65,1
2015-07-18,"Leisure",72.5,0
2015-09-14,"Leisure",0,1
2015-09-21,"Weekend",96,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",62,1
2015-10-10,"Leisure",60,1
2015-10-10,"Leisure",60,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",62,1
2015-10-31,"Leisure",60,1
2015-10-31,"Leisure",60,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",62,1
2015-12-05,"Leisure",60,1
2015-12-05,"Leisure",60,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-17,"Work",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-21,"Leisure",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-09-29,"Work",48,1
2015-08-05,"Work",76.5,1
2015-07-28,"Work",76.5,1
2015-07-28,"Work",76.5,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-09-11,"Leisure",90,1
2015-07-25,"Work",60,0
2015-07-25,"Work",57,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",57,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",57,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Work",60,0
2015-07-25,"Leisure",76.5,0
2015-07-30,"Work",0,0
2015-08-12,"Work",0,0
2015-09-17,"Work",0,0
2017-03-15,"Work",65,0
2015-07-30,"Work",76.5,0
2015-07-30,"Work",0,0
2015-07-29,"Leisure",55.96,0
2015-07-30,"Leisure",68,0
2015-08-02,"Weekend",0,0
2015-09-20,"Weekend",0,0
2015-10-13,"Work",0,0
2015-12-09,"Work",0,0
2016-01-27,"Work",0,0
2016-04-09,"Work",0,0
2016-05-31,"Work",0,0
2016-07-05,"Work",0,0
2016-08-17,"Work",0,0
2016-08-24,"Work",0,0
2017-02-07,"Work",0,0
2017-03-14,"Work",0,0
2017-05-24,"Work",0,0
2015-08-02,"Weekend",0,0
2015-10-01,"Work",0,1
2016-10-04,"Work",0,0
2015-08-15,"Leisure",76.5,1
2015-08-15,"Leisure",76.5,1
2015-08-15,"Leisure",76.5,1
2015-08-15,"Leisure",76.5,1
2015-08-02,"Weekend",76.5,0
2015-08-02,"Weekend",76.5,0
2015-08-04,"Work",0,0
2015-08-05,"Work",76.5,0
2015-08-03,"Leisure",65,0
2015-09-21,"Leisure",65,0
2015-09-27,"Weekend",65,1
2015-09-27,"Weekend",65,0
2015-10-04,"Leisure",6,0
2015-10-07,"Work",65,1
2015-10-07,"Work",6,0
2015-10-12,"Leisure",65,0
2015-10-20,"Work",65,0
2015-10-23,"Work",65,0
2015-10-27,"Work",65,0
2015-11-05,"Leisure",65,0
2015-11-17,"Work",65,0
2015-11-22,"Leisure",65,0
2015-11-29,"Leisure",65,0
2015-12-08,"Work",65,0
2015-12-15,"Work",65,0
2016-01-04,"Leisure",66,0
2016-01-11,"Leisure",65.67,0
2016-01-18,"Leisure",66,0
2016-02-01,"Leisure",66,0
2016-02-10,"Work",66,0
2016-02-15,"Leisure",65,0
2016-02-22,"Leisure",65,0
2016-02-24,"Work",65,0
2016-03-01,"Work",68,0
2016-03-05,"Leisure",66,0
2016-03-09,"Work",65,0
2016-03-14,"Leisure",65,0
2016-03-20,"Weekend",65,1
2016-03-30,"Leisure",65,0
2016-04-10,"Leisure",65,0
2016-05-02,"Weekend",75,0
2016-05-04,"Work",65,0
2016-05-10,"Work",65,0
2016-05-15,"Leisure",65,0
2016-05-23,"Leisure",67,0
2016-05-30,"Leisure",65,0
2016-06-14,"Work",65,0
2016-06-21,"Work",67,0
2016-07-10,"Leisure",65,0
2016-07-18,"Leisure",65,0
2016-07-24,"Weekend",65,0
2016-07-31,"Leisure",65,0
2016-08-07,"Leisure",65,0
2016-08-29,"Leisure",65,0
2016-09-06,"Work",67,0
2016-09-12,"Leisure",67,1
2016-09-13,"Work",67,0
2016-09-18,"Leisure",65,0
2016-09-26,"Leisure",65,0
2016-10-10,"Leisure",65,0
2016-10-19,"Work",65,1
2016-10-19,"Work",65,0
2016-10-24,"Leisure",65,0
2016-11-02,"Leisure",65,0
2016-11-13,"Leisure",65,0
2016-11-20,"Leisure",65,0
2016-11-28,"Leisure",65,0
2016-12-04,"Weekend",65,0
2016-12-08,"Work",67,0
2016-12-14,"Work",67,0
2016-12-17,"Leisure",67,0
2016-12-28,"Work",65,1
2017-01-02,"Leisure",65,0
2017-01-10,"Work",65,0
2017-01-24,"Work",65,0
2017-01-31,"Work",65,0
2017-05-02,"Work",65,0
2017-05-08,"Leisure",65,0
2017-05-22,"Leisure",65,0
2017-06-06,"Work",65,0
2017-06-20,"Work",65,0
2017-06-26,"Leisure",65,0
2017-07-04,"Work",65,0
2017-07-11,"Work",65,0
2017-07-16,"Weekend",65,0
2017-07-23,"Leisure",65,0
2017-08-22,"Work",67,0
2015-08-04,"Work",65,0
2015-09-28,"Leisure",65,0
2015-08-06,"Work",89,1
2015-08-04,"Work",68,0
2015-08-24,"Weekend",76.5,1
2015-08-06,"Work",81,0
2015-08-06,"Work",90,0
2015-08-05,"Work",76.5,0
2015-08-05,"Work",80,0
2015-08-06,"Work",90,0
2015-08-06,"Work",81,0
2015-09-09,"Leisure",76,1
2015-09-09,"Leisure",76,1
2015-09-09,"Leisure",76,1
2015-09-09,"Leisure",76,1
2015-08-07,"Work",76.5,0
2015-08-07,"Work",76.5,0
2015-08-06,"Work",76.5,0
2015-08-06,"Work",76.5,0
2015-08-04,"Work",75,0
2015-08-07,"Work",98,0
2015-08-06,"Work",81,0
2015-08-08,"Work",85,0
2015-08-08,"Work",85,0
2015-08-09,"Weekend",98,0
2015-08-09,"Weekend",89,0
2015-08-09,"Weekend",98,0
2015-08-06,"Leisure",81,0
2015-08-08,"Leisure",75,0
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2016-03-21,"Leisure",62.8,1
2015-08-16,"Leisure",76.5,1
2015-08-10,"Weekend",75,0
2015-08-10,"Weekend",75,0
2015-08-10,"Weekend",75,0
2015-08-08,"Leisure",75,0
2015-08-08,"Leisure",80,0
2015-08-06,"Leisure",76.5,0
2015-08-06,"Leisure",76.5,0
2015-08-11,"Work",75,0
2015-08-08,"Leisure",90,0
2015-08-11,"Work",67,0
2015-08-11,"Work",75,0
2015-08-11,"Work",105,0
2015-08-11,"Work",105,0
2015-08-12,"Work",124,0
2015-08-11,"Work",75,0
2015-09-27,"Weekend",65,1
2015-08-12,"Work",138,0
2015-08-12,"Work",65,0
2015-09-30,"Work",65,0
2015-11-05,"Work",65,0
2016-05-04,"Work",67,0
2016-11-16,"Work",67,0
2015-08-12,"Work",65,0
2015-08-18,"Work",65,1
2015-08-19,"Work",65,0
2015-08-28,"Work",65,1
2015-08-28,"Work",65,0
2016-02-16,"Work",65,0
2016-07-08,"Work",77,0
2015-08-11,"Work",107,0
2015-08-12,"Work",138,0
2015-08-11,"Work",133,0
2015-08-20,"Work",106,0
2015-08-24,"Weekend",123.5,0
2015-08-09,"Leisure",67,0
2015-08-07,"Leisure",76.5,0
2015-08-12,"Work",138,0
2015-08-28,"Leisure",76.5,1
2015-08-13,"Work",79,0
2015-08-12,"Work",0,0
2015-09-14,"Leisure",96,1
2015-09-14,"Leisure",74,1
2015-09-21,"Weekend",96,1
2015-09-21,"Weekend",96,1
2015-08-12,"Work",0,0
2015-08-20,"Work",0,0
2015-08-13,"Work",89,0
2015-08-11,"Work",76.5,0
2015-08-11,"Work",76.5,0
2015-08-12,"Work",105,0
2015-08-14,"Work",98,0
2015-08-15,"Leisure",85,0
2015-08-06,"Leisure",60,0
2015-08-14,"Work",76.5,0
2015-08-12,"Work",76.5,0
2015-08-12,"Work",76.5,0
2015-08-12,"Work",76.5,0
2015-08-12,"Work",76.5,0
2015-08-13,"Work",148.67,0
2015-08-11,"Work",76.5,0
2015-08-15,"Work",120,0
2015-09-02,"Work",12,0
2015-08-15,"Leisure",104,0
2015-08-15,"Leisure",153,0
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-10-17,"Work",60,1
2015-08-14,"Leisure",75,0
2015-08-17,"Weekend",76.5,0
2015-08-17,"Weekend",76.5,0
2015-08-14,"Leisure",146,0
2015-08-18,"Work",113,0
2015-08-18,"Work",113,0
2015-08-18,"Work",129,0
2015-08-18,"Work",128,0
2015-09-18,"Leisure",89.25,1
2015-09-18,"Leisure",89.25,1
2015-08-18,"Work",113,0
2015-08-18,"Work",113,0
2015-08-16,"Leisure",90,0
2015-08-19,"Work",106,0
2015-08-13,"Leisure",57.75,0
2015-08-18,"Work",95.33,0
2015-08-14,"Leisure",106.14,0
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-09-24,"Leisure",170,1
2015-08-14,"Leisure",95.13,0
2015-08-19,"Work",124,0
2015-08-20,"Work",106,0
2015-08-16,"Leisure",49.74,0
2015-08-16,"Leisure",55.96,0
2015-08-19,"Work",76.5,0
2015-08-19,"Work",76.5,0
2015-08-16,"Leisure",55.96,0
2015-08-22,"Work",76.5,0
2015-08-22,"Work",76.5,0
2015-08-23,"Weekend",67,0
2015-08-19,"Leisure",76.5,0
2015-08-20,"Leisure",113.6,0
2015-08-23,"Weekend",98,0
2015-08-22,"Leisure",106.67,0
2015-08-24,"Leisure",0,0
2015-08-23,"Leisure",0,0
2015-08-21,"Leisure",76.5,0
2015-08-21,"Leisure",76.5,0
2015-08-24,"Leisure",156,0
2015-08-25,"Work",97,0
2015-08-20,"Leisure",76.5,0
2015-08-26,"Work",0,0
2015-08-26,"Work",0,0
2015-08-24,"Leisure",67.5,0
2015-08-26,"Work",156,0
2015-08-27,"Work",156,0
2015-08-28,"Work",78,0
2015-08-28,"Work",78,0
2015-08-26,"Work",65,0
2015-10-27,"Work",65,0
2015-08-26,"Work",65,0
2015-10-27,"Work",65,0
2015-08-23,"Leisure",89.25,0
2015-08-23,"Leisure",76.5,0
2015-08-27,"Work",153,0
2015-08-25,"Work",49.58,0
2015-08-17,"Leisure",76.5,0
2015-08-28,"Work",106,0
2015-08-28,"Work",106,0
2015-08-27,"Work",161.33,0
2015-08-28,"Work",106,0
2015-08-28,"Work",106,0
2015-08-25,"Work",100.8,0
2015-08-28,"Leisure",79,0
2015-09-01,"Work",105,0
2015-09-04,"Work",108,1
2015-09-01,"Work",105,0
2015-09-09,"Leisure",117,1
2015-08-25,"Leisure",0,0
2015-09-01,"Work",93.5,0
2015-08-31,"Leisure",105.25,0
2015-09-01,"Work",65.29,0
2015-08-31,"Leisure",77.56,0
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-11-09,"Leisure",62.8,1
2015-09-03,"Work",123.5,0
2015-09-03,"Work",123.5,0
2015-09-03,"Work",80.85,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",84,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",108,0
2015-09-04,"Work",84,0
2015-09-04,"Work",84,0
2015-09-03,"Work",94.5,0
2015-09-01,"Work",159.75,0
2015-09-03,"Work",130.33,0
2015-09-02,"Work",93.5,0
2015-09-05,"Work",143,0
2015-09-03,"Work",89.25,0
2015-09-03,"Work",89.25,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-04,"Leisure",76.67,0
2015-09-05,"Leisure",147.5,0
